subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt;exptVer;options;choice
2291;2025-11-30;18:40:36;40;18;right;"{""vid1"":41,""vid2"":41,""vid3"":41}";945.613;31;['1167_kiss', '4861_throw', '6004_herd'];6004_herd
2291;2025-11-30;18:40:36;41;9;middle;"{""vid1"":42,""vid2"":42,""vid3"":42}";967.001;31;['6079_bother', '1104_tickle', '4926_lead'];1104_tickle
2291;2025-11-30;18:40:36;42;42;right;"{""vid1"":43,""vid2"":43,""vid3"":43}";983.101;31;['5816_ignore', '4408_lead', '5905_encircle'];5905_encircle
2291;2025-11-30;18:40:36;43;35;right;"{""vid1"":44,""vid2"":44,""vid3"":44}";998.668;31;['5902_hit', '5568_push', '5814_talk to'];5814_talk to
2291;2025-11-30;18:40:36;44;4;left;"{""vid1"":90,""vid2"":45,""vid3"":45}";1024.083;31;['5849_approach', '4793_avoid', '6005_throw'];5849_approach
2293;2025-11-30;20:40:45;0;20;left;"{""vid1"":1,""vid2"":1,""vid3"":1}";18.708;33;['6017_encircle', '1145_leave', '1104_tickle'];6017_encircle
2293;2025-11-30;20:40:45;1;2;middle;"{""vid1"":2,""vid2"":4,""vid3"":2}";50.009;33;['4793_avoid', '5902_hit', '4926_lead'];5902_hit
2293;2025-11-30;20:40:45;2;23;middle;"{""vid1"":6,""vid2"":6,""vid3"":3}";178.246;33;['4861_throw', '5843_huddle with', '5788_examine'];5843_huddle with
2293;2025-11-30;20:40:45;3;40;middle;"{""vid1"":8,""vid2"":4,""vid3"":4}";223.696;33;['5876_creep up on', '4789_bother', '6004_herd'];4789_bother
2293;2025-11-30;20:40:45;4;42;right;"{""vid1"":5,""vid2"":5,""vid3"":5}";238.729;33;['5570_poke', '5986_fight', '6079_bother'];6079_bother
2293;2025-11-30;20:40:45;5;7;middle;"{""vid1"":6,""vid2"":6,""vid3"":6}";259.047;33;['6017_encircle', '5843_huddle with', '5096_approach'];5843_huddle with
